,a,x,y
1584,1,128,1903
1585,1,128,558
1586,1,128,2553
1587,1,128,72
1588,1,128,2659
1589,1,128,1605
1590,1,128,867
1591,1,128,141
1592,1,128,610
1593,1,128,2110
1594,1,128,1117
1595,1,128,894
1596,1,128,253
1597,1,128,4733
1598,1,128,4898
1599,1,128,997
1600,1,128,304
1601,1,128,1252
1602,1,128,930
1603,1,128,877
1604,1,128,777
1605,1,128,1371
1606,1,128,1823
1607,1,128,1071
1608,1,128,2502
1609,1,128,863
1610,1,128,897
1611,1,128,2334
1612,1,128,1760
1613,1,128,2752
1614,1,128,4242
1615,1,128,867
1616,1,128,1749
1617,1,128,2607
1618,1,128,7035
1619,1,128,4796
1620,1,128,1550
1621,1,128,660
1622,1,128,736
1623,1,128,891
1624,1,128,768
1625,1,128,594
1626,1,128,6135
1627,1,128,113
1628,1,128,3187
1629,1,128,488
1630,1,128,3262
1631,1,128,7772
1632,1,128,2229
1633,1,128,1680
1634,1,128,8069
1635,1,128,1082
1636,1,128,64
1637,1,128,258
1638,1,128,351
1639,1,128,232
1640,1,128,448
1641,1,128,271
1642,1,128,296
1643,1,128,4558
1644,1,128,1301
1645,1,128,485
1646,1,128,1552
1647,1,128,1180
1648,1,128,1834
1649,1,128,1313
1650,1,128,3664
1651,1,128,3250
1652,1,128,1235
1653,1,128,2652
1654,1,128,797
1655,1,128,439
1656,1,128,1418
1657,1,128,5968
1658,1,128,2437
1659,1,128,117
1660,1,128,4752
1661,1,128,103
1662,1,128,1689
1663,1,128,3769
1664,1,128,659
1665,1,128,1990
1666,1,128,828
1667,1,128,298
1668,1,128,1232
1669,1,128,2064
1670,1,128,156
1671,1,128,1598
1672,1,128,499
1673,1,128,538
1674,1,128,983
1675,1,128,57
1676,1,128,560
1677,1,128,776
1678,1,128,1258
1679,1,128,724
1680,1,128,386
1681,1,128,857
1682,1,128,4308
1683,1,128,442
1684,1,128,787
1685,1,128,1743
1686,1,128,5292
1687,1,128,7212
1688,1,128,173
1689,1,128,7855
1690,1,128,416
1691,1,128,306
1692,1,128,18751
1693,1,128,1010
1694,1,128,1309
1695,1,128,1053
1696,1,128,2721
1697,1,128,663
1698,1,128,460
1699,1,128,2586
1700,1,128,3164
1701,1,128,1065
1702,1,128,4005
1703,1,128,8203
1704,1,128,18751
1705,1,128,1516
1706,1,128,841
1707,1,128,385
1708,1,128,268
1709,1,128,1097
1710,1,128,201
1711,1,128,314
1712,1,128,3736
1713,1,128,708
1714,1,128,18751
1715,1,128,347
1716,1,128,45
1717,1,128,507
1718,1,128,650
1719,1,128,74
1720,1,128,502
1721,1,128,460
1722,1,128,4762
1723,1,128,567
1724,1,128,944
1725,1,128,956
1726,1,128,145
1727,1,128,487
1728,1,128,358
1729,1,128,1036
1730,1,128,552
1731,1,128,3697
1732,1,128,276
1733,1,128,83
1734,1,128,749
1735,1,128,171
1736,1,128,6867
1737,1,128,10936
1738,1,128,18751
1739,1,128,508
1740,1,128,96
1741,1,128,263
1742,1,128,165
1743,1,128,769
1744,1,128,1597
1745,1,128,1895
1746,1,128,913
1747,1,128,109
1748,1,128,271
1749,1,128,1180
1750,1,128,137
1751,1,128,343
1752,1,128,2168
1753,1,128,475
1754,1,128,673
1755,1,128,1022
1756,1,128,47
1757,1,128,369
1758,1,128,988
1759,1,128,235
1760,1,128,6358
1761,1,128,382
1762,1,128,595
1763,1,128,899
1764,1,128,393
1765,1,128,342
1766,1,128,6812
1767,1,128,1120
1768,1,128,1302
1769,1,128,271
1770,1,128,715
1771,1,128,405
1772,1,128,767
1773,1,128,569
1774,1,128,790
1775,1,128,693
1776,1,128,3977
1777,1,128,214
1778,1,128,872
1779,1,128,1044
1780,1,128,452
1781,1,128,1172
1782,1,128,172
1783,1,128,1763
1784,1,128,734
1785,1,128,1345
1786,1,128,678
1787,1,128,5504
1788,1,128,879
1789,1,128,537
1790,1,128,236
1791,1,128,316
1792,1,128,981
1793,1,128,285
1794,1,128,3328
1795,1,128,31
1796,1,128,990
1797,1,128,730
1798,1,128,281
1799,1,128,1650
1800,1,128,289
1801,1,128,355
1802,1,128,605
1803,1,128,323
1804,1,128,851
1805,1,128,1015
1806,1,128,4325
1807,1,128,3088
1808,1,128,756
1809,1,128,479
1810,1,128,965
1811,1,128,568
1812,1,128,2304
1813,1,128,319
1814,1,128,1141
1815,1,128,139
1816,1,128,3907
1817,1,128,552
1818,1,128,4126
1819,1,128,218
1820,1,128,995
1821,1,128,339
1822,1,128,912
1823,1,128,1105
1824,1,128,380
1825,1,128,524
1826,1,128,701
1827,1,128,874
1828,1,128,749
1829,1,128,912
1830,1,128,98
1831,1,128,1634
1832,1,128,965
1833,1,128,255
1834,1,128,361
1835,1,128,374
1836,1,128,407
1837,1,128,1535
1838,1,128,185
1839,1,128,2280
1840,1,128,1167
1841,1,128,321
1842,1,128,324
1843,1,128,1100
1844,1,128,1336
1845,1,128,151
1846,1,128,706
1847,1,128,1252
1848,1,128,5013
1849,1,128,184
1850,1,128,124
1851,1,128,1060
1852,1,128,838
1853,1,128,7497
1854,1,128,2174
1855,1,128,339
1856,1,128,2817
1857,1,128,1532
1858,1,128,1120
1859,1,128,1988
1860,1,128,1596
1861,1,128,347
1862,1,128,785
1863,1,128,1752
1864,1,128,752
1865,1,128,486
1866,1,128,1738
1867,1,128,320
1868,1,128,798
1869,1,128,552
1870,1,128,605
1871,1,128,770
1872,1,128,5045
1873,1,128,1240
1874,1,128,917
1875,1,128,4072
1876,1,128,1681
1877,1,128,60
1878,1,128,141
1879,1,128,2121
1880,1,128,3679
1881,1,128,630
1882,1,128,929
1883,1,128,614
1884,1,128,263
1885,1,128,285
1886,1,128,1027
1887,1,128,2025
1888,1,128,1950
1889,1,128,377
1890,1,128,3261
1891,1,128,2159
1892,1,128,703
1893,1,128,282
1894,1,128,227
1895,1,128,2663
1896,1,128,1286
1897,1,128,1785
1898,1,128,1301
1899,1,128,687
1900,1,128,601
1901,1,128,1313
1902,1,128,1351
1903,1,128,3414
1904,1,128,763
1905,1,128,492
1906,1,128,388
1907,1,128,1209
1908,1,128,2557
1909,1,128,6098
1910,1,128,782
1911,1,128,146
1912,1,128,12514
1913,1,128,2616
1914,1,128,805
1915,1,128,398
1916,1,128,712
1917,1,128,1753
1918,1,128,277
1919,1,128,1941
1920,1,128,408
1921,1,128,88
1922,1,128,1941
1923,1,128,1978
1924,1,128,238
1925,1,128,6936
1926,1,128,218
1927,1,128,1375
1928,1,128,804
1929,1,128,142
1930,1,128,1080
1931,1,128,2851
1932,1,128,4249
1933,1,128,143
1934,1,128,840
1935,1,128,1534
1936,1,128,119
1937,1,128,2305
1938,1,128,176
1939,1,128,2611
1940,1,128,161
1941,1,128,664
1942,1,128,952
1943,1,128,870
1944,1,128,1080
1945,1,128,563
1946,1,128,499
1947,1,128,196
1948,1,128,937
1949,1,128,315
1950,1,128,955
1951,1,128,1643
1952,1,128,107
1953,1,128,468
1954,1,128,96
1955,1,128,95
1956,1,128,194
1957,1,128,182
1958,1,128,132
1959,1,128,5179
1960,1,128,225
1961,1,128,2805
1962,1,128,1143
1963,1,128,3267
1964,1,128,297
1965,1,128,408
1966,1,128,174
1967,1,128,252
1968,1,128,1543
1969,1,128,296
1970,1,128,101
1971,1,128,100
1972,1,128,4303
1973,1,128,1176
1974,1,128,1564
1975,1,128,1224
1976,1,128,264
1977,1,128,742
1978,1,128,11768
1979,1,128,138
1980,1,128,107
1981,1,128,258
1982,1,128,233
1983,1,128,263
1984,1,128,214
1985,1,128,241
1986,1,128,797
1987,1,128,10942
1988,1,128,5631
1989,1,128,521
1990,1,128,1040
1991,1,128,1440
1992,1,128,1413
1993,1,128,6090
1994,1,128,2040
1995,1,128,679
1996,1,128,133
1997,1,128,181
1998,1,128,751
1999,1,128,2783
2000,1,128,363
2001,1,128,2849
2002,1,128,204
2003,1,128,156
2004,1,128,174
2005,1,128,3084
2006,1,128,1663
2007,1,128,1025
2008,1,128,1387
2009,1,128,331
2010,1,128,661
2011,1,128,350
2012,1,128,196
2013,1,128,2647
2014,1,128,562
2015,1,128,2322
2016,1,128,3530
2017,1,128,382
2018,1,128,814
2019,1,128,2959
2020,1,128,272
2021,1,128,924
2022,1,128,627
2023,1,128,267
2024,1,128,154
2025,1,128,2552
2026,1,128,1656
2027,1,128,4735
2028,1,128,252
2029,1,128,3540
2030,1,128,268
2031,1,128,74
2032,1,128,771
2033,1,128,252
2034,1,128,326
2035,1,128,478
2036,1,128,205
2037,1,128,647
2038,1,128,1104
2039,1,128,1889
2040,1,128,196
2041,1,128,343
2042,1,128,1932
2043,1,128,314
2044,1,128,5371
2045,1,128,460
2046,1,128,1645
2047,1,128,169
2048,1,128,945
2049,1,128,512
2050,1,128,210
2051,1,128,3064
2052,1,128,440
2053,1,128,148
2054,1,128,356
2055,1,128,920
2056,1,128,1217
2057,1,128,1472
2058,1,128,651
2059,1,128,896
2060,1,128,2062
2061,1,128,141
2062,1,128,1034
2063,1,128,520
2064,1,128,1529
2065,1,128,861
2066,1,128,874
2067,1,128,1227
2068,1,128,183
2069,1,128,273
2070,1,128,1485
2071,1,128,127
2072,1,128,2115
2073,1,128,877
2074,1,128,728
2075,1,128,8721
2076,1,128,1124
2077,1,128,6966
2078,1,128,685
2079,1,128,4556
2080,1,128,6616
2081,1,128,246
2082,1,128,2829
2083,1,128,429
2084,1,128,1701
2085,1,128,562
2086,1,128,105
2087,1,128,2298
2088,1,128,1745
2089,1,128,697
2090,1,128,1103
2091,1,128,396
2092,1,128,2044
2093,1,128,912
2094,1,128,710
2095,1,128,2132
2096,1,128,4566
2097,1,128,2658
2098,1,128,553
2099,1,128,126
2100,1,128,574
2101,1,128,516
2102,1,128,2575
2103,1,128,714
2104,1,128,1267
2105,1,128,721
2106,1,128,377
2107,1,128,1413
2108,1,128,1409
2109,1,128,307
2110,1,128,248
2111,1,128,3225
2112,1,128,151
2113,1,128,8733
2114,1,128,2353
2115,1,128,753
2116,1,128,930
2117,1,128,6313
2118,1,128,5375
2119,1,128,1577
2120,1,128,225
2121,1,128,777
2122,1,128,471
2123,1,128,753
2124,1,128,559
2125,1,128,761
2126,1,128,691
2127,1,128,970
2128,1,128,222
2129,1,128,5047
2130,1,128,3681
2131,1,128,1877
2132,1,128,1229
2133,1,128,1036
2134,1,128,6564
2135,1,128,1190
2136,1,128,1880
2137,1,128,940
2138,1,128,648
2139,1,128,1089
2140,1,128,1680
2141,1,128,306
2142,1,128,343
2143,1,128,2163
2144,1,128,796
2145,1,128,336
2146,1,128,1281
2147,1,128,5281
2148,1,128,938
2149,1,128,853
2150,1,128,1390
2151,1,128,905
2152,1,128,1570
2153,1,128,895
2154,1,128,165
2155,1,128,2428
2156,1,128,736
2157,1,128,3628
2158,1,128,268
2159,1,128,5192
2160,1,128,2982
2161,1,128,452
2162,1,128,1103
2163,1,128,7304
2164,1,128,6042
2165,1,128,2517
2166,1,128,1267
2167,1,128,1641
2168,1,128,6676
2169,1,128,2683
2170,1,128,1523
2171,1,128,641
2172,1,128,4021
2173,1,128,777
2174,1,128,2603
2175,1,128,3361
2176,1,128,1459
2177,1,128,69
2178,1,128,1651
2179,1,128,1115
2180,1,128,1906
2181,1,128,2389
2182,1,128,233
2183,1,128,3070
2184,1,128,1373
2185,1,128,1023
2186,1,128,830
2187,1,128,4930
2188,1,128,1004
2189,1,128,1001
2190,1,128,488
2191,1,128,2295
2192,1,128,405
2193,1,128,1698
2194,1,128,2096
2195,1,128,465
2196,1,128,1464
2197,1,128,508
2198,1,128,985
2199,1,128,703
2200,1,128,4155
2201,1,128,2430
2202,1,128,1564
2203,1,128,1288
2204,1,128,2190
2205,1,128,3000
2206,1,128,3096
2207,1,128,4290
2208,1,128,4030
2209,1,128,1213
2210,1,128,916
2211,1,128,2730
2212,1,128,1603
2213,1,128,2493
2214,1,128,318
2215,1,128,3232
2216,1,128,819
2217,1,128,2632
2218,1,128,144
2219,1,128,1824
2220,1,128,242
2221,1,128,11780
2222,1,128,7045
2223,1,128,1340
2224,1,128,1143
2225,1,128,4346
2226,1,128,12958
2227,1,128,801
2228,1,128,1903
2229,1,128,2658
2230,1,128,7361
2231,1,128,200
2232,1,128,4243
2233,1,128,1301
2234,1,128,1288
2235,1,128,4238
2236,1,128,1160
2237,1,128,2267
2238,1,128,443
2239,1,128,767
2240,1,128,798
2241,1,128,1779
2242,1,128,6572
2243,1,128,2113
2244,1,128,988
2245,1,128,1701
2246,1,128,526
2247,1,128,1685
2248,1,128,2377
2249,1,128,143
2250,1,128,416
2251,1,128,1523
2252,1,128,350
2253,1,128,719
2254,1,128,3554
2255,1,128,1077
2256,1,128,754
2257,1,128,1069
2258,1,128,365
2259,1,128,5002
2260,1,128,1285
2261,1,128,2835
2262,1,128,333
2263,1,128,537
2264,1,128,1627
2265,1,128,854
2266,1,128,512
2267,1,128,1687
2268,1,128,2489
2269,1,128,1816
2270,1,128,97
2271,1,128,670
2272,1,128,885
2273,1,128,1089
2274,1,128,4865
2275,1,128,945
2276,1,128,3295
2277,1,128,2340
2278,1,128,1084
2279,1,128,2296
2280,1,128,6522
2281,1,128,6950
2282,1,128,681
2283,1,128,1119
2284,1,128,758
2285,1,128,1254
2286,1,128,551
2287,1,128,2495
2288,1,128,1579
2289,1,128,1742
2290,1,128,5627
2291,1,128,268
2292,1,128,2404
2293,1,128,1584
2294,1,128,1065
2295,1,128,1004
2296,1,128,282
2297,1,128,788
2298,1,128,3689
2299,1,128,1535
2300,1,128,182
2301,1,128,7035
2302,1,128,576
2303,1,128,2423
2304,1,128,1488
2305,1,128,322
2306,1,128,552
2307,1,128,465
2308,1,128,274
2309,1,128,658
2310,1,128,1858
2311,1,128,3525
2312,1,128,3382
2313,1,128,1761
2314,1,128,773
2315,1,128,129
2316,1,128,466
2317,1,128,821
2318,1,128,545
2319,1,128,1210
2320,1,128,4045
2321,1,128,302
2322,1,128,534
2323,1,128,971
2324,1,128,390
2325,1,128,2370
2326,1,128,707
2327,1,128,1127
2328,1,128,5184
2329,1,128,665
2330,1,128,213
2331,1,128,404
2332,1,128,1227
2333,1,128,3303
2334,1,128,245
2335,1,128,4035
2336,1,128,532
2337,1,128,1523
2338,1,128,978
2339,1,128,1447
2340,1,128,4023
2341,1,128,298
2342,1,128,774
2343,1,128,6058
2344,1,128,886
2345,1,128,5915
2346,1,128,152
2347,1,128,1423
2348,1,128,7383
2349,1,128,3771
2350,1,128,2408
2351,1,128,1312
2352,1,128,938
2353,1,128,1065
2354,1,128,5194
2355,1,128,14596
2356,1,128,318
2357,1,128,4723
2358,1,128,3521
2359,1,128,4109
2360,1,128,806
2361,1,128,870
2362,1,128,3775
2363,1,128,5080
2364,1,128,10171
2365,1,128,539
2366,1,128,148
2367,1,128,1399
2368,1,128,865
2369,1,128,467
2370,1,128,1965
2371,1,128,3580
2372,1,128,3229
2373,1,128,297
2374,1,128,846
2375,1,128,316
2376,1,128,448
2377,1,128,308
2378,1,128,905
2379,1,128,767
2380,1,128,930
2381,1,128,6688
2382,1,128,401
2383,1,128,11372
2384,1,128,2250
2385,1,128,1147
2386,1,128,1072
2387,1,128,591
2388,1,128,4710
2389,1,128,907
2390,1,128,1279
2391,1,128,1114
2392,1,128,6986
2393,1,128,1534
2394,1,128,2771
2395,1,128,2321
2396,1,128,4617
2397,1,128,1337
2398,1,128,749
2399,1,128,571
2400,1,128,347
2401,1,128,213
2402,1,128,2117
2403,1,128,218
2404,1,128,173
2405,1,128,1318
2406,1,128,110
2407,1,128,1922
2408,1,128,6488
2409,1,128,759
2410,1,128,225
2411,1,128,1065
2412,1,128,3978
2413,1,128,2905
2414,1,128,2708
2415,1,128,9327
2416,1,128,578
2417,1,128,4836
2418,1,128,1569
2419,1,128,820
2420,1,128,912
2421,1,128,1480
2422,1,128,742
2423,1,128,631
2424,1,128,5755
2425,1,128,1928
2426,1,128,3163
2427,1,128,334
2428,1,128,1308
2429,1,128,321
2430,1,128,1295
2431,1,128,1240
2432,1,128,1025
2433,1,128,9977
2434,1,128,3471
2435,1,128,263
2436,1,128,258
2437,1,128,5844
2438,1,128,2925
2439,1,128,12502
2440,1,128,3895
2441,1,128,101
2442,1,128,3324
2443,1,128,338
2444,1,128,839
2445,1,128,158
2446,1,128,18598
2447,1,128,822
2448,1,128,3748
2449,1,128,2068
2450,1,128,917
2451,1,128,5683
2452,1,128,1641
2453,1,128,2057
2454,1,128,1910
2455,1,128,540
2456,1,128,4724
2457,1,128,7138
2458,1,128,100
2459,1,128,2921
2460,1,128,2810
2461,1,128,1408
2462,1,128,754
2463,1,128,3550
2464,1,128,2181
2465,1,128,4770
2466,1,128,502
2467,1,128,656
2468,1,128,7432
2469,1,128,196
2470,1,128,6154
2471,1,128,685
2472,1,128,1252
2473,1,128,2902
2474,1,128,14245
2475,1,128,239
2476,1,128,592
2477,1,128,2082
2478,1,128,3158
2479,1,128,972
2480,1,128,1983
2481,1,128,683
2482,1,128,1214
2483,1,128,793
2484,1,128,1085
2485,1,128,2424
2486,1,128,886
2487,1,128,523
2488,1,128,863
2489,1,128,5742
2490,1,128,136
2491,1,128,1579
2492,1,128,3738
2493,1,128,724
2494,1,128,882
2495,1,128,996
2496,1,128,2520
2497,1,128,945
2498,1,128,8127
2499,1,128,2100
2500,1,128,4431
2501,1,128,419
2502,1,128,1780
2503,1,128,417
2504,1,128,3163
2505,1,128,880
2506,1,128,876
2507,1,128,4874
2508,1,128,1733
2509,1,128,320
2510,1,128,732
2511,1,128,1407
2512,1,128,1093
2513,1,128,1345
2514,1,128,1843
2515,1,128,713
2516,1,128,690
2517,1,128,96
2518,1,128,1520
2519,1,128,108
2520,1,128,2236
2521,1,128,589
2522,1,128,1054
2523,1,128,552
2524,1,128,1330
2525,1,128,3007
2526,1,128,3189
2527,1,128,4534
2528,1,128,526
2529,1,128,4202
2530,1,128,1083
2531,1,128,441
2532,1,128,618
2533,1,128,532
2534,1,128,329
2535,1,128,173
2536,1,128,107
2537,1,128,32
2538,1,128,2986
2539,1,128,317
2540,1,128,952
2541,1,128,109
2542,1,128,240
2543,1,128,250
2544,1,128,316
2545,1,128,135
2546,1,128,158
2547,1,128,227
2548,1,128,292
2549,1,128,231
2550,1,128,326
2551,1,128,5372
2552,1,128,3214
2553,1,128,438
2554,1,128,255
2555,1,128,315
2556,1,128,169
2557,1,128,1705
2558,1,128,173
2559,1,128,102
2560,1,128,140
2561,1,128,552
2562,1,128,1952
2563,1,128,418
2564,1,128,3628
2565,1,128,5104
2566,1,128,327
2567,1,128,833
2568,1,128,1503
2569,1,128,228
2570,1,128,581
2571,1,128,126
2572,1,128,373
2573,1,128,305
2574,1,128,73
2575,1,128,1396
2576,1,128,346
2577,1,128,2079
2578,1,128,422
2579,1,128,262
2580,1,128,113
2581,1,128,818
2582,1,128,85
2583,1,128,525
2584,1,128,1679
2585,1,128,845
2586,1,128,160
2587,1,128,1106
2588,1,128,341
2589,1,128,264
2590,1,128,794
2591,1,128,405
2592,1,128,939
2593,1,128,1447
2594,1,128,247
2595,1,128,187
2596,1,128,2267
2597,1,128,148
2598,1,128,1343
2599,1,128,413
2600,1,128,263
2601,1,128,558
2602,1,128,946
2603,1,128,4165
2604,1,128,181
2605,1,128,281
2606,1,128,592
2607,1,128,72
2608,1,128,174
2609,1,128,102
2610,1,128,2388
2611,1,128,333
2612,1,128,131
2613,1,128,5939
2614,1,128,237
2615,1,128,578
2616,1,128,339
2617,1,128,138
2618,1,128,89
2619,1,128,822
2620,1,128,2536
2621,1,128,293
2622,1,128,252
2623,1,128,792
2624,1,128,425
2625,1,128,7334
2626,1,128,970
2627,1,128,798
2628,1,128,1256
2629,1,128,843
2630,1,128,1510
2631,1,128,1788
2632,1,128,1706
2633,1,128,612
2634,1,128,1276
2635,1,128,121
2636,1,128,1327
2637,1,128,4411
2638,1,128,5005
2639,1,128,827
2640,1,128,28
2641,1,128,1663
2642,1,128,3821
2643,1,128,1948
2644,1,128,37
2645,1,128,1281
2646,1,128,990
2647,1,128,758
2648,1,128,762
2649,1,128,665
2650,1,128,1743
2651,1,128,74
2652,1,128,477
2653,1,128,637
2654,1,128,4835
2655,1,128,1645
2656,1,128,799
2657,1,128,892
2658,1,128,2438
2659,1,128,2679
2660,1,128,784
2661,1,128,700
2662,1,128,123
2663,1,128,17
2664,1,128,3034
2665,1,128,1516
2666,1,128,266
2667,1,128,1601
2668,1,128,2968
2669,1,128,217
2670,1,128,507
2671,1,128,1317
2672,1,128,943
2673,1,128,441
2674,1,128,1202
2675,1,128,420
2676,1,128,1417
2677,1,128,672
2678,1,128,2264
2679,1,128,123
2680,1,128,616
2681,1,128,5712
2682,1,128,2318
2683,1,128,3086
2684,1,128,1358
2685,1,128,8499
2686,1,128,513
2687,1,128,514
2688,1,128,1263
2689,1,128,1183
2690,1,128,997
2691,1,128,564
2692,1,128,5269
2693,1,128,6202
2694,1,128,1078
2695,1,128,47
2696,1,128,173
2697,1,128,35
2698,1,128,226
2699,1,128,3228
2700,1,128,72
2701,1,128,1423
2702,1,128,1243
2703,1,128,436
2704,1,128,93
2705,1,128,421
2706,1,128,1601
2707,1,128,1356
2708,1,128,471
2709,1,128,2111
2710,1,128,2276
2711,1,128,364
2712,1,128,1956
2713,1,128,1867
2714,1,128,982
2715,1,128,2002
2716,1,128,5631
2717,1,128,69
2718,1,128,1898
2719,1,128,620
2720,1,128,9425
2721,1,128,1664
2722,1,128,233
2723,1,128,503
2724,1,128,823
2725,1,128,1362
2726,1,128,1265
2727,1,128,917
2728,1,128,1598
2729,1,128,3121
2730,1,128,3404
2731,1,128,938
2732,1,128,500
2733,1,128,3712
2734,1,128,742
2735,1,128,1195
2736,1,128,1738
2737,1,128,2468
2738,1,128,2415
2739,1,128,1540
2740,1,128,3096
2741,1,128,661
2742,1,128,1866
2743,1,128,1230
2744,1,128,947
2745,1,128,1462
2746,1,128,3360
2747,1,128,5308
2748,1,128,394
2749,1,128,1569
2750,1,128,628
2751,1,128,2869
2752,1,128,2641
2753,1,128,404
2754,1,128,359
2755,1,128,2471
2756,1,128,506
2757,1,128,394
2758,1,128,775
2759,1,128,4453
2760,1,128,1169
2761,1,128,3549
2762,1,128,874
2763,1,128,433
2764,1,128,560
2765,1,128,572
2766,1,128,290
2767,1,128,688
2768,1,128,940
2769,1,128,667
2770,1,128,1414
2771,1,128,2048
2772,1,128,143
2773,1,128,3046
2774,1,128,3392
2775,1,128,967
2776,1,128,11975
2777,1,128,565
2778,1,128,251
2779,1,128,1065
2780,1,128,1655
2781,1,128,2912
2782,1,128,278
2783,1,128,355
2784,1,128,2083
2785,1,128,1511
2786,1,128,3067
2787,1,128,2413
2788,1,128,2610
2789,1,128,1840
2790,1,128,315
2791,1,128,1214
2792,1,128,1877
2793,1,128,2709
2794,1,128,877
2795,1,128,1513
2796,1,128,596
2797,1,128,3392
2798,1,128,1294
2799,1,128,1396
2800,1,128,8275
2801,1,128,552
2802,1,128,1730
2803,1,128,394
2804,1,128,1456
2805,1,128,6102
2806,1,128,3022
2807,1,128,1717
2808,1,128,202
2809,1,128,248
2810,1,128,888
2811,1,128,699
2812,1,128,436
2813,1,128,321
2814,1,128,1903
2815,1,128,3810
2816,1,128,1439
2817,1,128,4075
2818,1,128,1334
2819,1,128,752
2820,1,128,838
2821,1,128,1658
2822,1,128,139
2823,1,128,641
2824,1,128,605
2825,1,128,855
2826,1,128,480
2827,1,128,2033
2828,1,128,539
2829,1,128,1877
2830,1,128,1610
2831,1,128,2231
2832,1,128,877
2833,1,128,800
2834,1,128,740
2835,1,128,590
2836,1,128,2147
2837,1,128,321
2838,1,128,3434
2839,1,128,479
2840,1,128,916
2841,1,128,401
2842,1,128,1681
2843,1,128,458
2844,1,128,872
2845,1,128,495
2846,1,128,23
2847,1,128,1529
2848,1,128,4918
2849,1,128,405
2850,1,128,763
2851,1,128,173
2852,1,128,649
2853,1,128,1584
2854,1,128,1432
2855,1,128,1498
2856,1,128,1412
2857,1,128,484
2858,1,128,5517
2859,1,128,1987
2860,1,128,720
2861,1,128,3873
2862,1,128,3276
2863,1,128,2193
2864,1,128,673
2865,1,128,2284
2866,1,128,2057
2867,1,128,2179
2868,1,128,1186
2869,1,128,1106
2870,1,128,3701
2871,1,128,1077
2872,1,128,895
2873,1,128,955
2874,1,128,268
2875,1,128,2236
2876,1,128,673
2877,1,128,901
2878,1,128,1277
2879,1,128,2602
2880,1,128,538
2881,1,128,763
2882,1,128,900
2883,1,128,1739
2884,1,128,504
2885,1,128,339
2886,1,128,1002
2887,1,128,2714
2888,1,128,536
2889,1,128,6850
2890,1,128,712
2891,1,128,3939
2892,1,128,1114
2893,1,128,2155
2894,1,128,12502
2895,1,128,444
2896,1,128,1165
2897,1,128,306
2898,1,128,874
2899,1,128,1278
2900,1,128,3193
2901,1,128,2957
2902,1,128,1120
2903,1,128,1143
2904,1,128,277
2905,1,128,4421
2906,1,128,689
2907,1,128,4205
2908,1,128,243
2909,1,128,1830
2910,1,128,734
2911,1,128,1196
2912,1,128,4283
2913,1,128,817
2914,1,128,2732
2915,1,128,325
2916,1,128,9236
2917,1,128,5716
2918,1,128,247
2919,1,128,847
2920,1,128,251
2921,1,128,178
2922,1,128,494
2923,1,128,2603
2924,1,128,18605
2925,1,128,1716
2926,1,128,813
2927,1,128,1357
2928,1,128,4127
2929,1,128,290
2930,1,128,269
2931,1,128,403
2932,1,128,1272
2933,1,128,170
2934,1,128,965
2935,1,128,504
2936,1,128,326
2937,1,128,777
2938,1,128,1783
2939,1,128,3505
2940,1,128,564
2941,1,128,350
2942,1,128,1025
2943,1,128,1698
2944,1,128,685
2945,1,128,1236
2946,1,128,649
2947,1,128,146
2948,1,128,348
2949,1,128,3462
2950,1,128,3489
2951,1,128,4041
2952,1,128,812
2953,1,128,905
2954,1,128,1126
2955,1,128,853
2956,1,128,1258
2957,1,128,51
2958,1,128,383
2959,1,128,1471
2960,1,128,1162
2961,1,128,828
2962,1,128,705
2963,1,128,1071
2964,1,128,205
2965,1,128,338
2966,1,128,913
2967,1,128,1511
2968,1,128,3542
2969,1,128,1631
2970,1,128,297
2971,1,128,1284
2972,1,128,658
2973,1,128,2683
2974,1,128,688
2975,1,128,265
2976,1,128,296
2977,1,128,645
2978,1,128,2111
2979,1,128,1381
2980,1,128,821
2981,1,128,1797
2982,1,128,627
2983,1,128,938
